Return1,Power1,MA31,MA51,MA101,MA3MA51,MA3MA101,MA5MA101,dataMA31,dataMA51,dataMA101,SD31,SD51,SD101,RSI31,RSI51,RSI101,K31,K51,K101,Return2,Power2,MA32,MA52,MA102,MA3MA52,MA3MA102,MA5MA102,dataMA32,dataMA52,dataMA102,SD32,SD52,SD102,RSI32,RSI52,RSI102,K32,K52,K102,Return3,Power3,MA33,MA53,MA103,MA3MA53,MA3MA103,MA5MA103,dataMA33,dataMA53,dataMA103,SD33,SD53,SD103,RSI33,RSI53,RSI103,K33,K53,K103,PriceMA31,PriceMA51,PriceMA101,MA3MA5PRICE1,MA3MA10PRICE1,MA5MA10PRICE1,MMP31,MMP51,MMP101,Y
-0.0105625831293775,0.000111568162365011,-0.00339084491118055,-0.000284655832547635,0.0112700427902604,10.9120865391476,-1.30087240787683,-1.02525774194874,2.11502985422594,36.1065051955679,-1.93722653284917,0.00923093750787513,0.00782953378969501,0.0152874382286641,44.9614517946477,37.9456153892049,65.3789748975225,0,0,0.854823469939136,-0.00663394611037421,4.40092409953491E-05,0.0019551119539971,0.00696960469522517,0.0150153523822225,-0.719480223127069,-0.869792469452008,-0.535834756467196,-4.39312850950123,-1.95183965238647,-1.44181088405414,0.00747854011146795,0.0117484540534578,0.013866081708151,48.5085476532613,60.9869734443534,72.4215013184907,0.0553468488795666,0.577495227183423,0.945720643229093,0.00702399450621008,4.93364988232694E-05,0.00525775002567119,0.0121888921247323,0.0147691659382125,-0.568644141578482,-0.644004946002556,-0.174706806347421,0.335931619402811,-0.423738069520052,-0.524414951013803,0.00188445387489649,0.00983508386921278,0.0143079774660751,99.009900990099,99.009900990099,65.6977265437184,1,1,1,-0.00927809336957286,-0.00854271734023214,0.0202241163135286,1,1,1,0.0171965292397515,0.0171965292397515,0.124928356857999,0.00719418862369069
0.00719418862369069,5.17563499532405E-05,-0.00333411353868701,0.000499388271260893,0.0114926016241938,-7.67639536320866,-1.29010955462584,-0.956546977995861,-3.15775154031611,13.4060023787228,-0.374015661645682,0.00932697201794431,0.00844692372622341,0.0152014655490234,45.5545982168503,43.2935193982664,65.7624932029444,0.679953416855113,0.416259945028261,0.891065190671265,-0.0105625831293775,0.000111568162365011,-0.00339084491118055,-0.000284655832547635,0.0112700427902604,10.9120865391476,-1.30087240787683,-1.02525774194874,2.11502985422594,36.1065051955679,-1.93722653284917,0.00923093750787513,0.00782953378969501,0.0152874382286641,44.9614517946477,37.9456153892049,65.3789748975225,0,0,0.854823469939136,-0.00663394611037421,4.40092409953491E-05,0.0019551119539971,0.00696960469522517,0.0150153523822225,-0.719480223127069,-0.869792469452008,-0.535834756467196,-4.39312850950123,-1.95183965238647,-1.44181088405414,0.00747854011146795,0.0117484540534578,0.013866081708151,48.5085476532613,60.9869734443534,72.4215013184907,0.0553468488795666,0.577495227183423,0.945720643229093,0.00126556664949305,-0.0018464978815127,0.0163215187182928,-1,1,1,0.0105625831293774,0.0171965292397515,0.0958083172953555,-0.0398185980513894
-0.0398185980513894,0.00158552075077811,-0.0143956641856921,-0.00855938883224807,0.00459873786279048,0.68185655165652,-4.13035111267614,-2.86124738735473,1.76601326189349,3.65203752648439,-9.65859269204524,0.0237396274302558,0.0192085613529939,0.0208875828658748,22.2147218486028,27.223156495335,43.6381395859913,0,0,0.178001896369593,0.00719418862369069,5.17563499532405E-05,-0.00333411353868701,0.000499388271260893,0.0114926016241938,-7.67639536320866,-1.29010955462584,-0.956546977995861,-3.15775154031611,13.4060023787228,-0.374015661645682,0.00932697201794431,0.00844692372622341,0.0152014655490234,45.5545982168503,43.2935193982664,65.7624932029444,0.679953416855113,0.416259945028261,0.891065190671265,-0.0105625831293775,0.000111568162365011,-0.00339084491118055,-0.000284655832547635,0.0112700427902604,10.9120865391476,-1.30087240787683,-1.02525774194874,2.11502985422594,36.1065051955679,-1.93722653284917,0.00923093750787513,0.00782953378969501,0.0152874382286641,44.9614517946477,37.9456153892049,65.3789748975225,0,0,0.854823469939136,-0.0242972194760111,-0.0332414110582482,-0.02787768997832,-1,-1,1,0.0398185980513894,0.0498209386674502,0.0609444606236617,0.0453141736411578
0.0453141736411578,0.002053374332781,0.00422992140448638,-0.000901353005258522,0.0056437695597369,-5.69285771480084,-0.25051486250201,-1.15970762018507,9.71276964935952,-51.2735036958811,7.02906163363451,0.0426437259643664,0.0309926065807326,0.0227485492661698,39.7352456741459,58.0084656025799,46.0277042698845,1,1,0.907477297341318,-0.0398185980513894,0.00158552075077811,-0.0143956641856921,-0.00855938883224807,0.00459873786279048,0.68185655165652,-4.13035111267614,-2.86124738735473,1.76601326189349,3.65203752648439,-9.65859269204524,0.0237396274302558,0.0192085613529939,0.0208875828658748,22.2147218486028,27.223156495335,43.6381395859913,0,0,0.178001896369593,0.00719418862369069,5.17563499532405E-05,-0.00333411353868701,0.000499388271260893,0.0114926016241938,-7.67639536320866,-1.29010955462584,-0.956546977995861,-3.15775154031611,13.4060023787228,-0.374015661645682,0.00932697201794431,0.00844692372622341,0.0152014655490234,45.5545982168503,43.2935193982664,65.7624932029444,0.679953416855113,0.416259945028261,0.891065190671265,0.0167336710948194,0.0129875404971076,0.0118680320093563,-1,-1,-1,0.0453141736411579,0.0453141736411579,0.0498209386674502,-0.0666985556345928
-0.0666985556345928,0.00444869732374087,-0.0204009933482748,-0.0129142749101022,-0.00297233510743853,0.579724257868789,5.86362493152925,3.34482467262292,2.2693778433212,4.16471548723325,21.4397832760087,0.058476451749875,0.0430610741777007,0.0315481128126064,45.9702843012833,40.217333719643,33.6207053861203,0,0,0,0.0453141736411578,0.002053374332781,0.00422992140448638,-0.000901353005258522,0.0056437695597369,-5.69285771480084,-0.25051486250201,-1.15970762018507,9.71276964935952,-51.2735036958811,7.02906163363451,0.0426437259643664,0.0309926065807326,0.0227485492661698,39.7352456741459,58.0084656025799,46.0277042698845,1,1,0.907477297341318,-0.0398185980513894,0.00158552075077811,-0.0143956641856921,-0.00855938883224807,0.00459873786279048,0.68185655165652,-4.13035111267614,-2.86124738735473,1.76601326189349,3.65203752648439,-9.65859269204524,0.0237396274302558,0.0192085613529939,0.0208875828658748,22.2147218486028,27.223156495335,43.6381395859913,0,0,0.178001896369593,-0.0297490301384271,-0.0409876943668767,-0.0519704552501478,-1,-1,-1,0.0666985556345926,0.0666985556345926,0.0712053206608847,0.0202488387003009
0.0202488387003009,0.000410015468710804,-0.000378514431044676,-0.00675199054416655,-0.00351832318835709,-0.943940319737015,-0.892416241834388,0.919093324487749,-54.4955527175422,-3.99894358083708,-6.75525260649982,0.0587862964716657,0.0456109015050718,0.0310397411708095,32.9528405751107,31.2889879715761,32.2984808437959,0.296567928879686,0.296567928879687,0.27716493782012,-0.0666985556345928,0.00444869732374087,-0.0204009933482748,-0.0129142749101022,-0.00297233510743853,0.579724257868789,5.86362493152925,3.34482467262292,2.2693778433212,4.16471548723325,21.4397832760087,0.058476451749875,0.0430610741777007,0.0315481128126064,45.9702843012833,40.217333719643,33.6207053861203,0,0,0,0.0453141736411578,0.002053374332781,0.00422992140448638,-0.000901353005258522,0.0056437695597369,-5.69285771480084,-0.25051486250201,-1.15970762018507,9.71276964935952,-51.2735036958811,7.02906163363451,0.0426437259643664,0.0309926065807326,0.0227485492661698,39.7352456741459,58.0084656025799,46.0277042698845,1,1,0.907477297341318,-0.00912497259531777,-0.0139898270732643,-0.0282464473552773,-1,-1,-1,0.0666985556345926,0.0666985556345926,0.0712053206608847,0.00864536537444596
0.00864536537444596,7.47423424576691E-05,-0.0126014505199486,-0.00646175519401549,-0.0029811834613773,0.950159073129136,3.22699598438225,1.16751343140424,-1.68606112929301,-2.33792833601199,-3.89997763856231,0.047207337720365,0.0457263021070246,0.0312163146360974,17.8039126822735,31.7151358152244,33.5996890871826,1,0.425030214707921,0.397222563735088,0.0202488387003009,0.000410015468710804,-0.000378514431044676,-0.00675199054416655,-0.00351832318835709,-0.943940319737015,-0.892416241834388,0.919093324487749,-54.4955527175422,-3.99894358083708,-6.75525260649982,0.0587862964716657,0.0456109015050718,0.0310397411708095,32.9528405751107,31.2889879715761,32.2984808437959,0.296567928879686,0.296567928879687,0.27716493782012,-0.0666985556345928,0.00444869732374087,-0.0204009933482748,-0.0129142749101022,-0.00297233510743853,0.579724257868789,5.86362493152925,3.34482467262292,2.2693778433212,4.16471548723325,21.4397832760087,0.058476451749875,0.0430610741777007,0.0315481128126064,45.9702843012833,40.217333719643,33.6207053861203,0,0,0,0.0124400103541871,0.00120923624590339,-0.0166293417288588,-1,-1,-1,0.0288942040747469,0.0666985556345926,0.0712053206608847,-0.0154072317514674
-0.0154072317514674,0.000237382790243425,0.00449565744109317,-0.00157948193403109,-0.00506943538313958,-3.84628607914466,-1.88681620364376,-0.688430404047701,-4.42713650969833,8.75461093888277,2.03924018889958,0.0181866406178949,0.0424609775029795,0.031286155102378,48.3919759843162,37.5991708894973,38.8607083609965,0,0.196863898475584,0.183984055140861,0.00864536537444596,7.47423424576691E-05,-0.0126014505199486,-0.00646175519401549,-0.0029811834613773,0.950159073129136,3.22699598438225,1.16751343140424,-1.68606112929301,-2.33792833601199,-3.89997763856231,0.047207337720365,0.0457263021070246,0.0312163146360974,17.8039126822735,31.7151358152244,33.5996890871826,1,0.425030214707921,0.397222563735088,0.0202488387003009,0.000410015468710804,-0.000378514431044676,-0.00675199054416655,-0.00351832318835709,-0.943940319737015,-0.892416241834388,0.919093324487749,-54.4955527175422,-3.99894358083708,-6.75525260649982,0.0587862964716657,0.0456109015050718,0.0310397411708095,32.9528405751107,31.2889879715761,32.2984808437959,0.296567928879686,0.296567928879687,0.27716493782012,-0.00740958591957217,-0.0126333920463567,-0.0269876728817928,-1,-1,-1,0.0154072317514675,0.0666985556345926,0.0712053206608847,0.0178543044310477
0.0178543044310477,0.00031877618671653,0.0036974793513421,-0.00707145577605311,-0.00398640439065582,-1.52287385630881,-1.9275223958736,0.773893233869773,3.82877731949119,-3.52484141829888,-5.47879910851454,0.0171739229466773,0.0361924946567169,0.0319320959208471,46.2358379614487,27.5141438217005,41.6384733938893,1,1,0.461593617742154,-0.0154072317514674,0.000237382790243425,0.00449565744109317,-0.00157948193403109,-0.00506943538313958,-3.84628607914466,-1.88681620364376,-0.688430404047701,-4.42713650969833,8.75461093888277,2.03924018889958,0.0181866406178949,0.0424609775029795,0.031286155102378,48.3919759843162,37.5991708894973,38.8607083609965,0,0.196863898475584,0.183984055140861,0.00864536537444596,7.47423424576691E-05,-0.0126014505199486,-0.00646175519401549,-0.0029811834613773,0.950159073129136,3.22699598438225,1.16751343140424,-1.68606112929301,-2.33792833601199,-3.89997763856231,0.047207337720365,0.0457263021070246,0.0312163146360974,17.8039126822735,31.7151358152244,33.5996890871826,1,0.425030214707921,0.397222563735088,0.00673594957041303,0.0124828507073981,-0.00509527402437821,1,-1,-1,0.0178543044310476,0.0313412767543271,0.0666985556345926,-0.00923598659209155
-0.00923598659209155,8.53034483292949E-05,-0.0022629713041704,0.00442105803244714,-0.00424660843882755,-1.51186193159238,-0.467110910561091,-2.04107974543275,3.08135382674569,-3.08908965327,1.17490892441252,0.0176932092611651,0.016035051183473,0.0319666498500977,59.167403068701,55.8435617641533,41.1888714699528,0.480473652679906,0.480473652679898,0.324059553664518,0.0178543044310477,0.00031877618671653,0.0036974793513421,-0.00707145577605311,-0.00398640439065582,-1.52287385630881,-1.9275223958736,0.773893233869773,3.82877731949119,-3.52484141829888,-5.47879910851454,0.0171739229466773,0.0361924946567169,0.0319320959208471,46.2358379614487,27.5141438217005,41.6384733938893,1,1,0.461593617742154,-0.0154072317514674,0.000237382790243425,0.00449565744109317,-0.00157948193403109,-0.00506943538313958,-3.84628607914466,-1.88681620364376,-0.688430404047701,-4.42713650969833,8.75461093888277,2.03924018889958,0.0181866406178949,0.0424609775029795,0.031286155102378,48.3919759843162,37.5991708894973,38.8607083609965,0,0.196863898475584,0.183984055140861,-0.00023246742195325,-0.00113031392219903,-0.0100457506348599,-1,-1,-1,0.0178543044310476,0.0178543044310476,0.0666985556345926,-0.0431869655333303
-0.0431869655333303,0.00186511399197706,-0.0115228825647914,-0.00826610281427912,-0.00750904667922283,0.393992165798665,0.53453335117421,0.10081920747024,2.74793071876735,4.22458605991784,4.75132468583883,0.0305848259698904,0.0236626101742962,0.0342650213051485,40.5173906622999,36.9488936350527,36.2775380449018,0,0,0,-0.00923598659209155,8.53034483292949E-05,-0.0022629713041704,0.00442105803244714,-0.00424660843882755,-1.51186193159238,-0.467110910561091,-2.04107974543275,3.08135382674569,-3.08908965327,1.17490892441252,0.0176932092611651,0.016035051183473,0.0319666498500977,59.167403068701,55.8435617641533,41.1888714699528,0.480473652679906,0.480473652679898,0.324059553664518,0.0178543044310477,0.00031877618671653,0.0036974793513421,-0.00707145577605311,-0.00398640439065582,-1.52287385630881,-1.9275223958736,0.773893233869773,3.82877731949119,-3.52484141829888,-5.47879910851454,0.0171739229466773,0.0361924946567169,0.0319320959208471,46.2358379614487,27.5141438217005,41.6384733938893,1,1,0.461593617742154,-0.0321297526882504,-0.0362110512342209,-0.0458113411150599,-1,-1,-1,0.0524229521254218,0.0524229521254218,0.0877802310056871,0.0513555070997786
