0.0352334380273976,0.0228518701472027,0.0390488354040376,0.0428952617244497,0.0579905915380374,0.096,0.0896,0.2176,0.1632,0.2384,
0.0415899257577109,0.0226702270191163,0.0408653142744539,0.0346802277699233,0.06,0.1152,0.0950541481096601,0.1856,0.156455304024177,0.24,
0.0392,0.02,0.0444,0.0388,0.058,0.103875785162688,0.118846931041492,0.184996083082673,0.150361793780517,0.234206646045445,
0.0432971969861572,0.0216,0.0436,0.0325136216231077,0.0577222582546257,0.1168,0.141775409206748,0.147383095491553,0.162877710497735,0.232938636578619,
0.0392,0.0316,0.0376,0.0304,0.06,0.10746816972612,0.106318164727149,0.1856,0.157362303773403,0.2368,
0.0356562658063378,0.0218533651315647,0.0443141951289006,0.0412050035103524,0.0552698781064648,0.12,0.1088,0.1696,0.1568,0.24,
0.0408478169481275,0.0224,0.041831002270438,0.0343630838970657,0.0592,0.102445138283074,0.1104,0.1856,0.1568,0.24,
0.0308,0.0212,0.0368,0.0512,0.058,0.112035087878712,0.103080240823329,0.184,0.156989968637958,0.237847362962623,
0.0373847603750053,0.0285825389359526,0.0396679064897274,0.0333509849377389,0.0592,0.1104,0.09824676400123,0.1904,0.161475452961806,0.2368,
0.0364,0.0216,0.0348445491094142,0.0456,0.0596,0.0848,0.119888454755588,0.196621934473515,0.1632,0.2352,
0.0319614904912698,0.0204,0.0334098916814895,0.0522907625828617,0.06,0.108794909780079,0.112776030575737,0.184316484460658,0.154887666937102,0.234172565582334,
0.0204,0.0528,0.02,0.0576,0.0476,0.0994677588897267,0.119176953732191,0.184,0.158552147968731,0.2368,
0.0248,0.0524,0.0216,0.054,0.0456,0.0978341101634512,0.114922067766221,0.180680131736993,0.163747724850299,0.237150672878317,
0.0204,0.0541761989395595,0.0216,0.0592110549294572,0.0456,0.0908698676187154,0.115542739507423,0.1952,0.157280145573866,0.2352,
0.0210827528334042,0.0526695397221052,0.0218818521993514,0.0576910081189515,0.0447552127351249,0.083960316888988,0.137747420733825,0.1968,0.139130874995177,0.237170396512547,
0.0210377122905534,0.0580053016395549,0.0232876950561113,0.0520535935814092,0.0436810236947982,0.116272469057756,0.101750686538719,0.184956346549852,0.154246464327911,0.239479750941525,
0.0216198726473874,0.0544,0.0204,0.0564,0.0455653940042909,0.107629932106969,0.110881601027967,0.180127987953834,0.160382489398896,0.235613515601161,
0.0236,0.0512,0.02,0.0568,0.0464,0.110392848828955,0.105899357311428,0.176730936007537,0.164018538171546,0.2368,
0.0232,0.0490265872388203,0.024,0.06,0.0432,0.2112,0.0896542483327998,0.182184102487763,0.0832,0.239403726940736,
0.02,0.0596,0.02,0.0508,0.0484,0.0864,0.1648,0.2304,0.08,0.24,
0.02,0.0552,0.0248,0.056,0.042,0.235750084685809,0.1744,0.1008,0.1984,0.0832,
0.0216756904908014,0.0539517127629291,0.0217134107322355,0.0562790819823813,0.0449150008849605,0.235821454582161,0.197766825605235,0.181004163277766,0.0977758809703691,0.0806502221464632,
0.0205222753486775,0.0521393261966675,0.0204136383347213,0.058432919032531,0.0466793964870178,0.2336,0.1984,0.2048,0.08,0.0816,
0.0209203280790008,0.0583488589033203,0.0214157896923197,0.0505836146606375,0.0476,0.2384,0.1568,0.2192,0.0928,0.0848,
0.0237939257448207,0.0494340045182339,0.0240496265744849,0.0568653595186568,0.0449318954927066,0.24,0.17259269263524,0.176,0.126650891293203,0.0804331504926086,
0.03,0.0463093545939773,0.02,0.0564,0.0468,0.2288,0.1856,0.1696,0.128,0.08,
0.0203482076885225,0.0531978426231131,0.0212763476055044,0.0592750374069191,0.0451818653962445,0.232,0.232,0.17111779164417,0.0816,0.0812801656484313,
0.0236,0.0472,0.02,0.0576,0.0496,0.232,0.2144,0.1888,0.0848,0.08,
0.0232,0.0514926315162044,0.0216,0.0588,0.0444,0.2272,0.2288,0.176,0.0816,0.0848,
0.0248,0.06,0.02,0.0452,0.0484,0.24,0.1744,0.1744,0.1232,0.0816,
0.029560163076967,0.0436,0.02,0.0592,0.0464,0.2384,0.185734249492715,0.1776,0.1112512567129,0.0828054664059673,
0.0228,0.0524,0.02,0.0556,0.0508,0.2384,0.2208,0.1552,0.096,0.0816,
0.0228,0.0508,0.0238935532759505,0.0588,0.0424,0.24,0.1904,0.208,0.08,0.0864,
0.0253241753908949,0.0431481009752251,0.0208,0.06,0.0488,0.2384,0.1648,0.2128,0.0976,0.08,
0.0221380631855983,0.0523167748114181,0.022,0.0584,0.0436340402310692,0.24,0.196719035391711,0.176,0.0976,0.0848,
0.0208,0.058,0.022955163540327,0.0528,0.0444,0.2368,0.2112,0.1904,0.0832,0.0832,
0.0227754917031235,0.0572,0.0210943323021064,0.0512,0.0461437846356759,0.2304,0.1808,0.1824,0.1216,0.08,
0.0224,0.0525136432750156,0.0247619331330738,0.0567931052814462,0.042033718548868,0.2224,0.24,0.1648,0.0896,0.0816,
0.0221073271861427,0.0504,0.0232,0.0592,0.0440493245884413,0.232,0.1888,0.1808,0.104,0.0873728362505655,
0.0543947981009826,0.02,0.0264,0.0374999812749683,0.0599894600456844,0.236248661715185,0.188931271931918,0.185779558692122,0.0955104990693476,0.0855486323926233,
0.0508020743290818,0.0282952322921902,0.0293887873443719,0.0331954523876248,0.0571561266491693,0.233172205324548,0.189199811616399,0.175084727793066,0.115985422078924,0.0831397990874294,
0.044,0.0536,0.0244,0.0552,0.0216,0.237850989853898,0.20090507520895,0.176767714003283,0.0983472001461004,0.0808527998538996,
0.0444,0.0504,0.0256,0.0568,0.0208,0.197760750612523,0.235415490888267,0.0864,0.1808,0.0942010978837445,
0.0460671267439566,0.06,0.0236,0.0492906564183808,0.0204,0.184,0.224,0.0832,0.219917275463912,0.0816,
0.046,0.0592,0.0272,0.0428,0.0228,0.203762839967146,0.21432028748095,0.08,0.214906385540962,0.0816,
0.0528,0.0264018561674649,0.0452,0.0516,0.022,0.1536,0.2384,0.0914570317708653,0.2304,0.08,
0.044,0.044,0.0291719438973814,0.0596,0.022,0.2112,0.0832,0.0896,0.1728,0.2368,
0.0470422269533326,0.0476,0.0253857348075694,0.0552,0.0227817685030322,0.2128,0.088,0.1472,0.1072,0.2384,
0.0476,0.06,0.0264,0.0452,0.0204,0.216,0.08,0.1552,0.103555627151564,0.2384,
0.0596,0.0568,0.02,0.042,0.0208,0.2224,0.096,0.1456,0.0976,0.2336,
