0.0269858592239614,0.0588,0.0572669092826235,0.0352001390657113,0.0207630475810926,0.2288,0.1776,0.2144,0.0912,0.08,
0.0244625956850857,0.0590175289306336,0.055412791103831,0.0364,0.0232876606160217,0.232,0.1104,0.2384,0.1296,0.0832,
0.0252,0.0584,0.0588,0.037629581408607,0.0204,0.225007122214129,0.2096,0.1968,0.0832,0.08,
0.0272,0.0592,0.0592,0.0324,0.0204,0.2256,0.1984,0.212426400108087,0.0848,0.0808275615647538,
0.0476,0.054,0.0212,0.0576,0.02,0.13711584453562,0.133764596403453,0.130433376193545,0.235614338272812,0.155653221785753,
0.056,0.05,0.02,0.0536,0.02,0.145482509045749,0.24,0.096,0.0839885379621562,0.2352,
0.0482005185372733,0.0593641309919939,0.0206302235360093,0.0506911996511527,0.0204,0.1456,0.2272,0.0944,0.0928701385646249,0.24,
0.0476991723932413,0.0597789348556864,0.0204110712522973,0.0520135593539822,0.0204,0.1296,0.2384,0.104,0.0896,0.233445063903928,
0.0588,0.0556,0.0216,0.0416,0.0204,0.1664,0.2384,0.088,0.088,0.2256,
0.0484,0.06,0.0228,0.048,0.0216,0.1616,0.238422763527818,0.0864,0.0815494921058416,0.237068612805792,
0.0416,0.0533931978334738,0.024,0.06,0.0204,0.175951963849366,0.2064,0.0829990208763416,0.0938861142098904,0.2384,
0.04,0.06,0.02,0.0588,0.02,0.137042660675943,0.236692751117073,0.08,0.100946054819965,0.24,
0.05,0.0592,0.028,0.0396,0.0216,0.1152,0.2336,0.104375517336409,0.0994165183644644,0.24,
0.0513678725299749,0.0596,0.022113615778048,0.0427514820446638,0.0230500167324693,0.154989412413186,0.2336,0.0912,0.086531698411368,0.236492399323137,
0.048,0.0592,0.0244,0.0476,0.0202736452035606,0.1536,0.24,0.0864,0.0816,0.2304,
0.054,0.0596,0.0204,0.0436,0.0212,0.1456,0.24,0.0832,0.0896,0.2336,
0.0545176795278394,0.044328071273307,0.0217431795175116,0.0571659503550026,0.0204889912596978,0.167551555297096,0.205739443883038,0.0832,0.1056,0.2336,
0.057484965606829,0.0458585700299591,0.0240109878312796,0.0508,0.0216,0.2352,0.0912,0.1232,0.2336,0.1088,
0.0596,0.048,0.0444,0.02,0.0268,0.1712,0.222318777936908,0.0816,0.08,0.237745447304855,
0.0592,0.0584,0.0204,0.0432,0.0204,0.153236638218401,0.2336,0.0833122579291349,0.0944,0.232536858158775,
0.06,0.0282461214060827,0.0422169327034229,0.042,0.0257219470446355,0.1136,0.2224,0.2384,0.0912,0.131678377813297,
0.06,0.0402424441827692,0.0436825713386706,0.0253648737965593,0.0291592034598393,0.1696,0.0944,0.2336,0.0864,0.208,
0.0216,0.0568,0.02,0.0584,0.0444,0.0896,0.2352,0.0944,0.2384,0.136,
0.0596,0.032,0.024540701841498,0.06,0.022,0.0831996573064794,0.24,0.098410065822184,0.230166532158877,0.141684489966655,
0.0328,0.0564,0.02,0.0588,0.0301356992856744,0.0822813201695681,0.227724682370215,0.234807833409665,0.166030442261032,0.0839388723132787,
0.06,0.0528,0.02,0.046,0.0212,0.0816,0.1824,0.08,0.216,0.2336,
0.0504,0.0576,0.02,0.0212,0.0492,0.0912,0.2352,0.200468723594409,0.1568,0.110631701521093,
0.0512,0.0257068509981036,0.02,0.0428,0.0588,0.128,0.2288,0.1792,0.12,0.136,
0.0548,0.0332,0.02,0.033335433538591,0.0580837846581714,0.2208,0.1808,0.08,0.2384,0.0848,
0.0588,0.034,0.0207359575929592,0.0564,0.0284,0.20168692290871,0.0833588921312181,0.186944155915074,0.238815673552454,0.083630702147572,
